delta,alpha,lambda_param,Recycle_Rate,Run
0.666015625,0.455078125,0.616796875,0.93,1121
0.39179687500000004,0.180859375,0.616796875,0.79,1122
0.39179687500000004,0.455078125,4.330078125,0.85,1123
0.39179687500000004,0.180859375,4.330078125,0.66,1124
0.666015625,0.455078125,4.330078125,0.87,1125
0.666015625,0.180859375,0.616796875,0.77,1126
0.666015625,0.180859375,4.330078125,0.73,1127
0.841796875,0.905078125,3.066796875,0.96,1128
0.216015625,0.905078125,3.066796875,0.96,1129
0.841796875,0.630859375,3.066796875,0.96,1130
0.841796875,0.905078125,1.8800781250000003,0.97,1131
0.841796875,0.630859375,1.8800781250000003,0.93,1132
0.216015625,0.905078125,1.8800781250000003,0.98,1133
0.216015625,0.630859375,3.066796875,0.97,1134
0.216015625,0.630859375,1.8800781250000003,0.9,1135
0.616796875,0.23007812500000002,1.8417968750000002,0.8,1136
0.891015625,0.23007812500000002,1.8417968750000002,0.8,1137
0.616796875,0.855859375,1.8417968750000002,0.95,1138
0.616796875,0.23007812500000002,0.6550781250000001,0.79,1139
0.616796875,0.855859375,0.6550781250000001,0.98,1140
0.891015625,0.23007812500000002,0.6550781250000001,0.79,1141
0.891015625,0.855859375,1.8417968750000002,0.99,1142
0.891015625,0.855859375,0.6550781250000001,0.96,1143
0.166796875,0.680078125,4.291796875,0.93,1144
0.441015625,0.680078125,4.291796875,0.94,1145
0.166796875,0.405859375,4.291796875,0.87,1146
0.166796875,0.680078125,3.1050781250000004,0.94,1147
0.166796875,0.405859375,3.1050781250000004,0.88,1148
0.441015625,0.680078125,3.1050781250000004,0.94,1149
0.441015625,0.405859375,4.291796875,0.87,1150
0.441015625,0.405859375,3.1050781250000004,0.94,1151
0.19492187500000002,0.258203125,1.076171875,0.8,1152
0.637890625,0.258203125,1.076171875,0.82,1153
0.19492187500000002,0.715234375,1.076171875,0.97,1154
0.19492187500000002,0.258203125,1.7269531250000003,0.82,1155
0.19492187500000002,0.715234375,1.7269531250000003,0.95,1156
0.637890625,0.258203125,1.7269531250000003,0.82,1157
0.637890625,0.715234375,1.076171875,0.96,1158
0.637890625,0.715234375,1.7269531250000003,0.98,1159
0.644921875,0.708203125,3.526171875,0.98,1160
0.187890625,0.708203125,3.526171875,0.96,1161
0.644921875,0.265234375,3.526171875,0.77,1162
0.644921875,0.708203125,4.176953125,0.98,1163
0.644921875,0.265234375,4.176953125,0.81,1164
0.187890625,0.708203125,4.176953125,0.93,1165
0.187890625,0.265234375,3.526171875,0.88,1166
0.187890625,0.265234375,4.176953125,0.82,1167
0.869921875,0.48320312500000007,2.301171875,0.96,1168
0.862890625,0.48320312500000007,2.301171875,0.93,1169
0.869921875,0.490234375,2.301171875,0.95,1170
0.869921875,0.48320312500000007,2.951953125,0.95,1171
0.869921875,0.490234375,2.951953125,0.94,1172
0.862890625,0.48320312500000007,2.951953125,0.89,1173
0.862890625,0.490234375,2.301171875,0.95,1174
0.862890625,0.490234375,2.951953125,0.92,1175
0.419921875,0.933203125,4.751171875,0.95,1176
0.41289062500000007,0.933203125,4.751171875,0.96,1177
0.419921875,0.940234375,4.751171875,0.96,1178
0.419921875,0.933203125,0.501953125,0.98,1179
0.419921875,0.940234375,0.501953125,0.96,1180
0.41289062500000007,0.933203125,0.501953125,0.98,1181
0.41289062500000007,0.940234375,4.751171875,0.97,1182
0.41289062500000007,0.940234375,0.501953125,0.96,1183
0.532421875,0.370703125,2.9136718750000004,0.87,1184
0.525390625,0.370703125,2.9136718750000004,0.93,1185
0.532421875,0.827734375,2.9136718750000004,0.99,1186
0.532421875,0.370703125,2.3394531250000004,0.87,1187
0.532421875,0.827734375,2.3394531250000004,0.96,1188
0.525390625,0.370703125,2.3394531250000004,0.89,1189
0.525390625,0.827734375,2.9136718750000004,0.96,1190
0.525390625,0.827734375,2.3394531250000004,0.95,1191
0.982421875,0.820703125,0.46367187500000007,0.96,1192
0.975390625,0.820703125,0.46367187500000007,0.97,1193
0.982421875,0.37773437500000007,0.46367187500000007,0.89,1194
0.982421875,0.820703125,4.789453125,0.97,1195
0.982421875,0.37773437500000007,4.789453125,0.88,1196
0.975390625,0.820703125,4.789453125,0.98,1197
0.975390625,0.37773437500000007,0.46367187500000007,0.9,1198
0.975390625,0.37773437500000007,4.789453125,0.91,1199
0.757421875,0.14570312500000002,4.138671875,0.75,1200
0.300390625,0.14570312500000002,4.138671875,0.75,1201
0.757421875,0.152734375,4.138671875,0.7,1202
0.757421875,0.14570312500000002,3.5644531250000004,0.69,1203
0.757421875,0.152734375,3.5644531250000004,0.79,1204
0.300390625,0.14570312500000002,3.5644531250000004,0.79,1205
0.300390625,0.152734375,4.138671875,0.78,1206
0.300390625,0.152734375,3.5644531250000004,0.77,1207
0.307421875,0.595703125,1.6886718750000003,0.96,1208
0.750390625,0.595703125,1.6886718750000003,0.94,1209
0.307421875,0.602734375,1.6886718750000003,0.97,1210
0.307421875,0.595703125,1.1144531250000003,0.93,1211
0.307421875,0.602734375,1.1144531250000003,0.93,1212
0.750390625,0.595703125,1.1144531250000003,0.96,1213
0.750390625,0.602734375,1.6886718750000003,0.92,1214
0.750390625,0.602734375,1.1144531250000003,0.94,1215
0.25117187500000004,0.539453125,3.8324218750000005,0.92,1216
0.919140625,0.539453125,3.8324218750000005,0.92,1217
0.25117187500000004,0.32148437500000004,3.8324218750000005,0.87,1218
0.25117187500000004,0.539453125,0.195703125,0.96,1219
0.25117187500000004,0.32148437500000004,0.195703125,0.82,1220
0.919140625,0.539453125,0.195703125,0.97,1221
0.919140625,0.32148437500000004,3.8324218750000005,0.83,1222
0.919140625,0.32148437500000004,0.195703125,0.92,1223
0.701171875,0.989453125,1.3824218750000001,0.96,1224
0.469140625,0.989453125,1.3824218750000001,0.98,1225
0.701171875,0.771484375,1.3824218750000001,0.97,1226
0.701171875,0.989453125,2.6457031250000003,0.97,1227
0.701171875,0.771484375,2.6457031250000003,0.95,1228
0.469140625,0.989453125,2.6457031250000003,0.96,1229
0.469140625,0.771484375,1.3824218750000001,0.96,1230
0.469140625,0.771484375,2.6457031250000003,0.98,1231
0.926171875,0.314453125,2.6074218750000004,0.86,1232
0.694140625,0.314453125,2.6074218750000004,0.85,1233
0.926171875,0.996484375,2.6074218750000004,0.98,1234
0.926171875,0.314453125,3.8707031250000004,0.87,1235
0.926171875,0.996484375,3.8707031250000004,0.97,1236
0.694140625,0.314453125,3.8707031250000004,0.86,1237
0.694140625,0.996484375,2.6074218750000004,0.98,1238
0.694140625,0.996484375,3.8707031250000004,0.96,1239
0.476171875,0.764453125,0.15742187500000002,0.98,1240
0.244140625,0.764453125,0.15742187500000002,0.95,1241
0.476171875,0.546484375,0.15742187500000002,0.91,1242
0.476171875,0.764453125,1.4207031250000002,0.96,1243
0.476171875,0.546484375,1.4207031250000002,0.93,1244
0.244140625,0.764453125,1.4207031250000002,0.95,1245
0.244140625,0.546484375,0.15742187500000002,0.9,1246
0.244140625,0.546484375,1.4207031250000002,0.92,1247
0.363671875,0.201953125,1.9949218750000002,0.84,1248
0.131640625,0.201953125,1.9949218750000002,0.81,1249
0.363671875,0.433984375,1.9949218750000002,0.88,1250
0.363671875,0.201953125,0.808203125,0.72,1251
0.363671875,0.433984375,0.808203125,0.9,1252
0.131640625,0.201953125,0.808203125,0.74,1253
0.131640625,0.433984375,1.9949218750000002,0.94,1254
0.131640625,0.433984375,0.808203125,0.87,1255
0.813671875,0.651953125,4.444921875,0.94,1256
0.581640625,0.651953125,4.444921875,0.96,1257
0.813671875,0.883984375,4.444921875,0.98,1258
0.813671875,0.651953125,3.2582031250000005,0.96,1259
0.813671875,0.883984375,3.2582031250000005,0.97,1260
0.581640625,0.651953125,3.2582031250000005,0.95,1261
0.581640625,0.883984375,4.444921875,0.98,1262
0.581640625,0.883984375,3.2582031250000005,0.97,1263
0.5886718750000001,0.42695312500000004,0.769921875,0.94,1264
0.35664062500000004,0.42695312500000004,0.769921875,0.91,1265
0.5886718750000001,0.658984375,0.769921875,0.99,1266
0.5886718750000001,0.42695312500000004,4.483203125,0.96,1267
0.5886718750000001,0.658984375,4.483203125,0.95,1268
0.35664062500000004,0.42695312500000004,4.483203125,0.92,1269
0.35664062500000004,0.658984375,0.769921875,0.97,1270
0.35664062500000004,0.658984375,4.483203125,0.94,1271
0.138671875,0.876953125,3.2199218750000003,0.97,1272
0.806640625,0.876953125,3.2199218750000003,0.97,1273
0.138671875,0.208984375,3.2199218750000003,0.74,1274
0.138671875,0.876953125,2.033203125,0.98,1275
0.138671875,0.208984375,2.033203125,0.82,1276
0.806640625,0.876953125,2.033203125,0.97,1277
0.806640625,0.208984375,3.2199218750000003,0.85,1278
0.806640625,0.208984375,2.033203125,0.79,1279
0.152734375,0.15976562500000002,4.980859375,0.75,1280
0.764453125,0.15976562500000002,4.980859375,0.85,1281
0.152734375,0.785546875,4.980859375,0.95,1282
0.152734375,0.15976562500000002,1.344140625,0.73,1283
0.152734375,0.785546875,1.344140625,0.94,1284
0.764453125,0.15976562500000002,1.344140625,0.76,1285
0.764453125,0.785546875,4.980859375,0.98,1286
0.764453125,0.785546875,1.344140625,0.96,1287
0.602734375,0.609765625,2.5308593750000004,0.93,1288
0.314453125,0.609765625,2.5308593750000004,0.94,1289
0.602734375,0.335546875,2.5308593750000004,0.91,1290
0.602734375,0.609765625,3.7941406250000003,0.94,1291
0.602734375,0.335546875,3.7941406250000003,0.92,1292
0.314453125,0.609765625,3.7941406250000003,0.96,1293
0.314453125,0.335546875,2.5308593750000004,0.87,1294
0.314453125,0.335546875,3.7941406250000003,0.81,1295
0.827734375,0.384765625,3.7558593750000004,0.89,1296
0.989453125,0.384765625,3.7558593750000004,0.96,1297
0.827734375,0.110546875,3.7558593750000004,0.78,1298
0.827734375,0.384765625,2.569140625,0.91,1299
0.827734375,0.110546875,2.569140625,0.74,1300
0.989453125,0.384765625,2.569140625,0.88,1301
0.989453125,0.110546875,3.7558593750000004,0.71,1302
0.989453125,0.110546875,2.569140625,0.75,1303
0.37773437500000007,0.834765625,1.3058593750000003,0.98,1304
0.539453125,0.834765625,1.3058593750000003,0.98,1305
0.37773437500000007,0.560546875,1.3058593750000003,0.96,1306
0.37773437500000007,0.834765625,0.119140625,0.97,1307
0.37773437500000007,0.560546875,0.119140625,0.94,1308
0.539453125,0.834765625,0.119140625,0.99,1309
0.539453125,0.560546875,1.3058593750000003,0.93,1310
0.539453125,0.560546875,0.119140625,0.92,1311
0.490234375,0.49726562500000004,1.9183593750000003,0.92,1312
0.42695312500000004,0.49726562500000004,1.9183593750000003,0.91,1313
0.490234375,0.673046875,1.9183593750000003,0.96,1314
0.490234375,0.49726562500000004,1.9566406250000001,0.95,1315
0.490234375,0.673046875,1.9566406250000001,0.92,1316
0.42695312500000004,0.49726562500000004,1.9566406250000001,0.94,1317
0.42695312500000004,0.673046875,1.9183593750000003,0.96,1318
0.42695312500000004,0.673046875,1.9566406250000001,0.92,1319
0.940234375,0.947265625,4.368359375,0.98,1320
0.876953125,0.947265625,4.368359375,0.96,1321
0.940234375,0.223046875,4.368359375,0.79,1322
0.940234375,0.947265625,4.406640625,0.97,1323
0.940234375,0.223046875,4.406640625,0.77,1324
0.876953125,0.947265625,4.406640625,0.98,1325
0.876953125,0.223046875,4.368359375,0.76,1326
0.876953125,0.223046875,4.406640625,0.88,1327
0.715234375,0.272265625,0.693359375,0.81,1328
0.201953125,0.272265625,0.693359375,0.85,1329
0.715234375,0.44804687500000007,0.693359375,0.9,1330
0.715234375,0.272265625,3.1816406250000004,0.9,1331
0.715234375,0.44804687500000007,3.1816406250000004,0.9,1332
0.201953125,0.272265625,3.1816406250000004,0.89,1333
0.201953125,0.44804687500000007,0.693359375,0.97,1334
0.201953125,0.44804687500000007,3.1816406250000004,0.94,1335
0.265234375,0.722265625,3.143359375,0.97,1336
0.651953125,0.722265625,3.143359375,0.99,1337
0.265234375,0.898046875,3.143359375,0.99,1338
0.265234375,0.722265625,0.731640625,0.98,1339
0.265234375,0.898046875,0.731640625,0.94,1340
0.651953125,0.722265625,0.731640625,0.99,1341
0.651953125,0.898046875,3.143359375,0.97,1342
0.651953125,0.898046875,0.731640625,0.95,1343
0.32148437500000004,0.328515625,0.387109375,0.88,1344
0.820703125,0.328515625,0.387109375,0.89,1345
0.32148437500000004,0.39179687500000004,0.387109375,0.94,1346
0.32148437500000004,0.328515625,0.425390625,0.86,1347
0.32148437500000004,0.39179687500000004,0.425390625,0.9,1348
0.820703125,0.328515625,0.425390625,0.85,1349
0.820703125,0.39179687500000004,0.387109375,0.92,1350
0.820703125,0.39179687500000004,0.425390625,0.93,1351
0.771484375,0.778515625,2.8371093750000003,0.98,1352
0.370703125,0.778515625,2.8371093750000003,0.96,1353
0.771484375,0.841796875,2.8371093750000003,0.97,1354
0.771484375,0.778515625,2.875390625,0.96,1355
0.771484375,0.841796875,2.875390625,0.97,1356
0.370703125,0.778515625,2.875390625,0.96,1357
0.370703125,0.841796875,2.8371093750000003,0.98,1358
0.370703125,0.841796875,2.875390625,0.97,1359
0.996484375,0.103515625,1.6121093750000002,0.71,1360
0.595703125,0.103515625,1.6121093750000002,0.72,1361
0.996484375,0.616796875,1.6121093750000002,0.96,1362
0.996484375,0.103515625,4.100390625,0.65,1363
0.996484375,0.616796875,4.100390625,0.96,1364
0.595703125,0.103515625,4.100390625,0.7,1365
0.595703125,0.616796875,1.6121093750000002,0.94,1366
0.595703125,0.616796875,4.100390625,0.93,1367
0.546484375,0.5535156250000001,4.062109375,0.94,1368
0.14570312500000002,0.5535156250000001,4.062109375,0.94,1369
0.546484375,0.166796875,4.062109375,0.8,1370
0.546484375,0.5535156250000001,1.6503906250000002,0.92,1371
0.546484375,0.166796875,1.6503906250000002,0.77,1372
0.14570312500000002,0.5535156250000001,1.6503906250000002,0.94,1373
0.14570312500000002,0.166796875,4.062109375,0.74,1374
0.14570312500000002,0.166796875,1.6503906250000002,0.8,1375
0.433984375,0.216015625,3.4496093750000005,0.73,1376
0.258203125,0.216015625,3.4496093750000005,0.78,1377
0.433984375,0.279296875,3.4496093750000005,0.85,1378
0.433984375,0.216015625,1.0378906250000002,0.82,1379
0.433984375,0.279296875,1.0378906250000002,0.86,1380
0.258203125,0.216015625,1.0378906250000002,0.77,1381
0.258203125,0.279296875,3.4496093750000005,0.88,1382
0.258203125,0.279296875,1.0378906250000002,0.85,1383
0.883984375,0.666015625,0.999609375,0.94,1384
0.708203125,0.666015625,0.999609375,0.96,1385
0.883984375,0.729296875,0.999609375,1.0,1386
0.883984375,0.666015625,3.4878906250000004,0.92,1387
0.883984375,0.729296875,3.4878906250000004,0.96,1388
0.708203125,0.666015625,3.4878906250000004,0.97,1389
0.708203125,0.729296875,0.999609375,0.99,1390
0.708203125,0.729296875,3.4878906250000004,0.97,1391
0.658984375,0.441015625,4.674609375,0.9,1392
0.48320312500000007,0.441015625,4.674609375,0.94,1393
0.658984375,0.954296875,4.674609375,0.97,1394
0.658984375,0.441015625,4.712890625,0.89,1395
0.658984375,0.954296875,4.712890625,0.97,1396
0.48320312500000007,0.441015625,4.712890625,0.89,1397
0.48320312500000007,0.954296875,4.674609375,0.98,1398
0.48320312500000007,0.954296875,4.712890625,0.98,1399
0.208984375,0.891015625,2.2246093750000004,0.96,1400
0.933203125,0.891015625,2.2246093750000004,1.0,1401
0.208984375,0.504296875,2.2246093750000004,0.94,1402
0.208984375,0.891015625,2.2628906250000003,0.95,1403
0.208984375,0.504296875,2.2628906250000003,0.92,1404
0.933203125,0.891015625,2.2628906250000003,0.96,1405
0.933203125,0.504296875,2.2246093750000004,0.91,1406
0.933203125,0.504296875,2.2628906250000003,0.93,1407
0.180859375,0.469140625,2.683984375,0.93,1408
0.173828125,0.469140625,2.683984375,0.93,1409
0.180859375,0.5886718750000001,2.683984375,0.97,1410
0.180859375,0.469140625,3.6410156250000005,0.9,1411
0.180859375,0.5886718750000001,3.6410156250000005,0.95,1412
0.173828125,0.469140625,3.6410156250000005,0.94,1413
0.173828125,0.5886718750000001,2.683984375,0.9,1414
0.173828125,0.5886718750000001,3.6410156250000005,0.94,1415
0.630859375,0.919140625,0.23398437500000002,0.96,1416
0.623828125,0.919140625,0.23398437500000002,0.95,1417
0.630859375,0.138671875,0.23398437500000002,0.79,1418
0.630859375,0.919140625,1.1910156250000001,0.97,1419
0.630859375,0.138671875,1.1910156250000001,0.75,1420
0.623828125,0.919140625,1.1910156250000001,0.95,1421
0.623828125,0.138671875,0.23398437500000002,0.72,1422
0.623828125,0.138671875,1.1910156250000001,0.72,1423
0.855859375,0.244140625,3.908984375,0.81,1424
0.398828125,0.244140625,3.908984375,0.85,1425
0.855859375,0.363671875,3.908984375,0.87,1426
0.855859375,0.244140625,2.4160156250000004,0.82,1427
0.855859375,0.363671875,2.4160156250000004,0.9,1428
0.398828125,0.244140625,2.4160156250000004,0.76,1429
0.398828125,0.363671875,3.908984375,0.87,1430
0.398828125,0.363671875,2.4160156250000004,0.89,1431
0.405859375,0.694140625,1.4589843750000002,0.96,1432
0.848828125,0.694140625,1.4589843750000002,0.93,1433
0.405859375,0.813671875,1.4589843750000002,0.97,1434
0.405859375,0.694140625,4.866015625,0.94,1435
0.405859375,0.813671875,4.866015625,0.97,1436
0.848828125,0.694140625,4.866015625,0.96,1437
0.848828125,0.813671875,1.4589843750000002,0.97,1438
0.848828125,0.813671875,4.866015625,0.93,1439
0.5183593750000001,0.131640625,0.8464843750000001,0.78,1440
0.961328125,0.131640625,0.8464843750000001,0.74,1441
0.5183593750000001,0.926171875,0.8464843750000001,0.96,1442
0.5183593750000001,0.131640625,3.0285156250000003,0.81,1443
0.5183593750000001,0.926171875,3.0285156250000003,0.98,1444
0.961328125,0.131640625,3.0285156250000003,0.69,1445
0.961328125,0.926171875,0.8464843750000001,0.97,1446
0.961328125,0.926171875,3.0285156250000003,0.97,1447
0.968359375,0.581640625,3.2964843750000004,0.95,1448
0.511328125,0.581640625,3.2964843750000004,0.93,1449
0.968359375,0.476171875,3.2964843750000004,0.94,1450
0.968359375,0.581640625,0.5785156250000001,0.94,1451
0.968359375,0.476171875,0.5785156250000001,0.9,1452
0.511328125,0.581640625,0.5785156250000001,0.94,1453
0.511328125,0.476171875,3.2964843750000004,0.96,1454
0.511328125,0.476171875,0.5785156250000001,0.91,1455
0.743359375,0.35664062500000004,2.0714843750000003,0.89,1456
0.736328125,0.35664062500000004,2.0714843750000003,0.92,1457
0.743359375,0.25117187500000004,2.0714843750000003,0.77,1458
0.743359375,0.35664062500000004,1.8035156250000002,0.87,1459
0.743359375,0.25117187500000004,1.8035156250000002,0.79,1460
0.736328125,0.35664062500000004,1.8035156250000002,0.85,1461
0.736328125,0.25117187500000004,2.0714843750000003,0.79,1462
0.736328125,0.25117187500000004,1.8035156250000002,0.85,1463
0.293359375,0.806640625,4.521484375,0.98,1464
0.28632812500000004,0.806640625,4.521484375,0.97,1465
0.293359375,0.701171875,4.521484375,0.97,1466
0.293359375,0.806640625,4.253515625,0.99,1467
0.293359375,0.701171875,4.253515625,0.96,1468
0.28632812500000004,0.806640625,4.253515625,0.96,1469
0.28632812500000004,0.701171875,4.521484375,0.95,1470
0.28632812500000004,0.701171875,4.253515625,0.98,1471
0.237109375,0.300390625,2.377734375,0.89,1472
0.455078125,0.300390625,2.377734375,0.87,1473
0.237109375,0.19492187500000002,2.377734375,0.82,1474
0.237109375,0.300390625,4.559765625,0.85,1475
0.237109375,0.19492187500000002,4.559765625,0.87,1476
0.455078125,0.300390625,4.559765625,0.84,1477
0.455078125,0.19492187500000002,2.377734375,0.75,1478
0.455078125,0.19492187500000002,4.559765625,0.83,1479
0.687109375,0.750390625,4.827734375,0.98,1480
0.905078125,0.750390625,4.827734375,0.95,1481
0.687109375,0.644921875,4.827734375,0.93,1482
0.687109375,0.750390625,2.109765625,0.95,1483
0.687109375,0.644921875,2.109765625,0.96,1484
0.905078125,0.750390625,2.109765625,0.98,1485
0.905078125,0.644921875,4.827734375,0.94,1486
0.905078125,0.644921875,2.109765625,0.94,1487
0.912109375,0.525390625,1.152734375,0.88,1488
0.23007812500000002,0.525390625,1.152734375,0.91,1489
0.912109375,0.869921875,1.152734375,0.95,1490
0.912109375,0.525390625,0.884765625,0.93,1491
0.912109375,0.869921875,0.884765625,0.99,1492
0.23007812500000002,0.525390625,0.884765625,0.94,1493
0.23007812500000002,0.869921875,1.152734375,0.98,1494
0.23007812500000002,0.869921875,0.884765625,0.97,1495
0.46210937500000004,0.975390625,3.6027343750000003,0.96,1496
0.680078125,0.975390625,3.6027343750000003,0.98,1497
0.46210937500000004,0.419921875,3.6027343750000003,0.93,1498
0.46210937500000004,0.975390625,3.334765625,0.98,1499
0.46210937500000004,0.419921875,3.334765625,0.95,1500
0.680078125,0.975390625,3.334765625,0.96,1501
0.680078125,0.419921875,3.6027343750000003,0.9,1502
0.680078125,0.419921875,3.334765625,0.94,1503
0.349609375,0.41289062500000007,4.215234375,0.9,1504
0.567578125,0.41289062500000007,4.215234375,0.87,1505
0.349609375,0.532421875,4.215234375,0.95,1506
0.349609375,0.41289062500000007,3.9472656250000004,0.92,1507
0.349609375,0.532421875,3.9472656250000004,0.95,1508
0.567578125,0.41289062500000007,3.9472656250000004,0.91,1509
0.567578125,0.532421875,4.215234375,0.96,1510
0.567578125,0.532421875,3.9472656250000004,0.92,1511
0.799609375,0.862890625,1.7652343750000001,0.94,1512
0.117578125,0.862890625,1.7652343750000001,0.98,1513
0.799609375,0.982421875,1.7652343750000001,0.98,1514
0.799609375,0.862890625,1.4972656250000003,0.95,1515
0.799609375,0.982421875,1.4972656250000003,0.95,1516
0.117578125,0.862890625,1.4972656250000003,0.97,1517
0.117578125,0.982421875,1.7652343750000001,0.97,1518
0.117578125,0.982421875,1.4972656250000003,0.95,1519
0.574609375,0.187890625,2.9902343750000004,0.82,1520
0.792578125,0.187890625,2.9902343750000004,0.76,1521
0.574609375,0.757421875,2.9902343750000004,0.94,1522
0.574609375,0.187890625,0.272265625,0.74,1523
0.574609375,0.757421875,0.272265625,0.97,1524
0.792578125,0.187890625,0.272265625,0.77,1525
0.792578125,0.757421875,2.9902343750000004,0.96,1526
0.792578125,0.757421875,0.272265625,0.95,1527
0.12460937500000001,0.637890625,0.540234375,0.93,1528
0.342578125,0.637890625,0.540234375,0.94,1529
0.12460937500000001,0.307421875,0.540234375,0.8,1530
0.12460937500000001,0.637890625,2.7222656250000004,0.93,1531
0.12460937500000001,0.307421875,2.7222656250000004,0.83,1532
0.342578125,0.637890625,2.7222656250000004,0.94,1533
0.342578125,0.307421875,0.540234375,0.86,1534
0.342578125,0.307421875,2.7222656250000004,0.86,1535
0.117578125,0.279296875,3.0285156250000003,0.86,1536
0.912109375,0.279296875,3.0285156250000003,0.86,1537
0.117578125,0.328515625,3.0285156250000003,0.89,1538
0.117578125,0.279296875,4.368359375,0.82,1539
0.117578125,0.328515625,4.368359375,0.86,1540
0.912109375,0.279296875,4.368359375,0.87,1541
0.912109375,0.328515625,3.0285156250000003,0.88,1542
0.912109375,0.328515625,4.368359375,0.9,1543
0.567578125,0.729296875,0.5785156250000001,0.97,1544
0.46210937500000004,0.729296875,0.5785156250000001,0.97,1545
0.567578125,0.778515625,0.5785156250000001,0.96,1546
0.567578125,0.729296875,1.9183593750000003,0.96,1547
0.567578125,0.778515625,1.9183593750000003,0.96,1548
0.46210937500000004,0.729296875,1.9183593750000003,0.95,1549
0.46210937500000004,0.778515625,0.5785156250000001,0.97,1550
0.46210937500000004,0.778515625,1.9183593750000003,0.97,1551
0.792578125,0.504296875,4.253515625,0.9,1552
0.687109375,0.504296875,4.253515625,0.92,1553
0.792578125,0.5535156250000001,4.253515625,0.96,1554
0.792578125,0.504296875,0.693359375,0.93,1555
0.792578125,0.5535156250000001,0.693359375,0.94,1556
0.687109375,0.504296875,0.693359375,0.94,1557
0.687109375,0.5535156250000001,4.253515625,0.95,1558
0.687109375,0.5535156250000001,0.693359375,0.94,1559
0.342578125,0.954296875,1.8035156250000002,0.96,1560
0.237109375,0.954296875,1.8035156250000002,0.98,1561
0.342578125,0.103515625,1.8035156250000002,0.69,1562
0.342578125,0.954296875,3.143359375,0.95,1563
0.342578125,0.103515625,3.143359375,0.72,1564
0.237109375,0.954296875,3.143359375,0.97,1565
0.237109375,0.103515625,1.8035156250000002,0.64,1566
0.237109375,0.103515625,3.143359375,0.77,1567
0.455078125,0.39179687500000004,1.1910156250000001,0.84,1568
0.12460937500000001,0.39179687500000004,1.1910156250000001,0.9,1569
0.455078125,0.216015625,1.1910156250000001,0.84,1570
0.455078125,0.39179687500000004,4.980859375,0.88,1571
0.455078125,0.216015625,4.980859375,0.76,1572
0.12460937500000001,0.39179687500000004,4.980859375,0.85,1573
0.12460937500000001,0.216015625,1.1910156250000001,0.79,1574
0.12460937500000001,0.216015625,4.980859375,0.73,1575
0.905078125,0.841796875,3.6410156250000005,0.95,1576
0.574609375,0.841796875,3.6410156250000005,0.96,1577
0.905078125,0.666015625,3.6410156250000005,0.92,1578
0.905078125,0.841796875,2.5308593750000004,0.98,1579
0.905078125,0.666015625,2.5308593750000004,0.95,1580
0.574609375,0.841796875,2.5308593750000004,0.98,1581
0.574609375,0.666015625,3.6410156250000005,0.95,1582
0.574609375,0.666015625,2.5308593750000004,0.96,1583
0.680078125,0.166796875,2.4160156250000004,0.75,1584
0.349609375,0.166796875,2.4160156250000004,0.76,1585
0.680078125,0.891015625,2.4160156250000004,0.95,1586
0.680078125,0.166796875,1.3058593750000003,0.7,1587
0.680078125,0.891015625,1.3058593750000003,0.97,1588
0.349609375,0.166796875,1.3058593750000003,0.76,1589
0.349609375,0.891015625,2.4160156250000004,0.96,1590
0.349609375,0.891015625,1.3058593750000003,0.98,1591
0.23007812500000002,0.616796875,4.866015625,0.96,1592
0.799609375,0.616796875,4.866015625,0.88,1593
0.23007812500000002,0.441015625,4.866015625,0.91,1594
0.23007812500000002,0.616796875,3.7558593750000004,0.95,1595
0.23007812500000002,0.441015625,3.7558593750000004,0.87,1596
0.799609375,0.616796875,3.7558593750000004,0.93,1597
0.799609375,0.441015625,4.866015625,0.88,1598
0.799609375,0.441015625,3.7558593750000004,0.89,1599
0.28632812500000004,0.44804687500000007,2.109765625,0.91,1600
0.630859375,0.44804687500000007,2.109765625,0.89,1601
0.28632812500000004,0.834765625,2.109765625,0.96,1602
0.28632812500000004,0.44804687500000007,2.8371093750000003,0.88,1603
0.28632812500000004,0.834765625,2.8371093750000003,0.97,1604
0.630859375,0.44804687500000007,2.8371093750000003,0.88,1605
0.630859375,0.834765625,2.109765625,0.94,1606
0.630859375,0.834765625,2.8371093750000003,0.97,1607
0.736328125,0.898046875,4.559765625,0.96,1608
0.180859375,0.898046875,4.559765625,0.97,1609
0.736328125,0.384765625,4.559765625,0.91,1610
0.736328125,0.898046875,0.387109375,0.98,1611
0.736328125,0.384765625,0.387109375,0.88,1612
0.180859375,0.898046875,0.387109375,0.98,1613
0.180859375,0.384765625,4.559765625,0.88,1614
0.180859375,0.384765625,0.387109375,0.92,1615
0.961328125,0.223046875,0.884765625,0.8,1616
0.855859375,0.223046875,0.884765625,0.83,1617
0.961328125,0.15976562500000002,0.884765625,0.66,1618
0.961328125,0.223046875,1.6121093750000002,0.8,1619
0.961328125,0.15976562500000002,1.6121093750000002,0.7,1620
0.855859375,0.223046875,1.6121093750000002,0.72,1621
0.855859375,0.15976562500000002,0.884765625,0.68,1622
0.855859375,0.15976562500000002,1.6121093750000002,0.71,1623
0.511328125,0.673046875,3.334765625,0.96,1624
0.405859375,0.673046875,3.334765625,0.99,1625
0.511328125,0.609765625,3.334765625,0.95,1626
0.511328125,0.673046875,4.062109375,0.98,1627
0.511328125,0.609765625,4.062109375,0.94,1628
